zl_co_id|zl_co_name|zl_co_tags|zl_co_website|zl_co_type|zl_co_ee_size|zl_co_address|zl_co_desc|zl_update_time
[%%COMPANYNUMBERTEM_HTML%%]|南岸咖啡|私营||私营|50-99人||欧元素家居有限公司成立于2012年，厂家直销，生产欧式、现代家具、酒店家具、住家家具销售为一体的企业，门店与互联网一起经营。|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|正凯有限公司|私营||私营|100-499人||中国正凯印刷事务有限公司 是经北京市朝阳区政府批准，由北京三方印刷制品有限公司、北京散文作家协会、上海方圆印刷出口有限公司、南方小说出版社共同出资1500万元投资设立的有限责任公司。公司成立于2004年3月22日，在北京工商行政管理局登记注册，公司法人代表：高晓军，公司注册地址：中国北京朝阳区八里庄西里100号住邦2000一号楼西区12楼。|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|南昌点点乐数码专营店|个人企业||个人企业|1-49人||公司就是公司。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|艺婷教育|私营||私营|1-49人||公司是个创业型公司，从事网络销售，主要经营淘宝和线下客户批发与零售，期待有同样梦想，愿意付出时间精力与公司共同成长的你，一起努力共同创造未来|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|上海妃曼实业有限公司|私营||私营|100-499人||上海妃曼实业有限公司，一直从事家居日用产品，主要渠道在网上经营，通过天猫，京东，阿里等平台销售产品，目前现有3家天猫、阿里一个、京东一个，主要经营产品，不锈钢衣架，沙发垫，桌布等|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|南京品奈百货贸易有限公司|股份制||股份制|50-99人||南京品奈百货贸易有限公司专业从事礼品百货，办公用品，商务礼品，工艺礼品批发和定制服务！有着多年的定制经验，有着广泛的供货渠道和最高效率的服务模式！公司坚持质量至上，效率优先的服务原则，为广大新老客户提供最贴心，最省心，最放心的服务！|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|上海秋叶原电子科技有限公司|私营||私营|1-49人||主营品牌家居线材??高清线，电脑接电视线?,高清设备线材 主营品牌家居线材??高清线，电脑接电视线?,高清设备线材 主营品牌家居线材??高清线，电脑接电视线?,高清设备线材 地址:江苏省南京市 东郊小镇二街区|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|一加一批发通讯产品|个人企业||个人企业|1-49人||主营数码产品（如：品牌手机、电池、数据线、耳机?U盘?蓝牙等），主营网络销售（淘宝），工作轻松，有淘宝经验者优先录用，|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|南京滨江鹿业有限公司|私营||私营|1-49人||滨江鹿业有限公司 是南京规模较大的梅花鹿养殖生产销售企业 梅花鹿养殖基地位于南京江宁，成立于1999年 现聘电子商务部专员 待遇从优 电子商务部现有一家双冠店一家天猫店，及多个网络销售渠道，欢迎大家前来咨询面试！|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|胜球灯饰南京形象店|私营||私营|1-49人||胜球灯饰南京店?中山市胜球灯饰有限公司位于中国灯都——古镇镇，是国内知名集开发、销售、生产于一体的大型灯饰制造商，营业展厅?25000平方米，是亚洲最大的灯饰展厅之一，本公司一贯以高品质、新颖的灯饰产品而享誉国内外灯饰界，产品畅销欧美、中东、非洲、南美洲、东南亚、澳大利亚、俄罗斯、乌克兰、日韩等世界各国，国内销售网络覆盖全国。?本公司主要生产各种工程、商用、民用吊灯、水晶灯、吸顶灯、壁灯、台灯、落地灯等灯饰产品。产品先后通过?ISO9001?，?CCC?，?CE?，?UL?，?SASO?等认证。?1999年荣获广东省优质产品奖。全国政协...|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|南京卡思庭软件科技有限公司|私营||私营|1-49人||南京卡思庭(Casting)软件科技有限公司是一家新兴的游戏软件开发司，主营游戏开发和游戏服务内容的公司，公司将致力于游戏软件行业的开拓与发展，欢迎各位有识之士加盟并共同开创江苏游戏高科技软件的新奇迹。公司以人为本，重视每个职业忠诚度高、诚实、勤奋、好学、上进的员工，并为你们建立一个不断提升和体现自我价值的平台，每个加入公司的员工都是我们大家庭不可获缺的一员，我们重视你的存在价值，欢迎你们加入我们的大家庭！“娱乐创造价值！”|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|南京宁红网络资讯有限公司|私营||私营|1-49人||南京宁红网络资讯有限公司，由一群有激情的年轻人成立于2003年，立足于互联网增值服务领域，经过多年的市场历练，这个团队日益成熟，日益强大，现在我们希望有能力、有想法、有激情的你加入到我们的团队中来。为实现自己的价值共同努力|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|广西南宁魔怪商贸有限公司|私营||私营|1-49人||淘宝皇冠店，童装。淘宝皇冠店，童装。淘宝皇冠店，童装。淘宝皇冠店，童装。淘宝皇冠店，童装。淘宝皇冠店，童装。淘宝皇冠店，童装。淘宝皇冠店，童装。淘宝皇冠店，童装。淘宝皇冠店，童装。淘宝皇冠店，童装。淘宝皇冠店，童装。淘宝皇冠店，童装。淘宝皇冠店，童装。淘宝皇冠店，童装。淘宝皇冠店，童装。淘宝皇冠店，童装。淘宝皇冠店，童装。|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|南宁方通网络科技有限公司|私营||私营|1-49人||南宁方通网络科技有限公司 提供你最迅速成长的平台 项目多样化，让您施展才华的好地方 重视人才，以人为本|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|水电安装与设计|私营||私营|1-49人||本人经营一个成人用品购物网站。网站网址： http://www.nn99gou.com 地址：广西南宁市西乡塘区大学东路98号广西大学正门世贸西城G座2313房|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|天津市帅彤无纺布制品有限公司|私营||私营|50-99人||公司依托发达的互联网和网上的电子商务平台，全面整合网上分散的销售资源和商家商品资源，　打造一个既能满足个人网上创业，又能让商家网上展示、销售产品的电子商务系统。资源共享，互惠共赢，是我们理念，微笑服务，诚信为先，开心工作，相信自我是我们的精神，力争立足中原，服务全国！ |'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|南宁市泰盈房地产投资咨询有限公司|私营||私营|1-49人||南宁市泰盈房地产投资咨询有限公司，成立2008年。公司有高质量的系统培训，营业范围包括，房地产交易，居间，行纪，代理。|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|广西南宁实才网络科技有限公司|私营||私营|1-49人||计算机软硬件技术开发，技术咨询、技术转让、技术服务，计算机系统集成，网络工程设计与施工，信息系统设计与开发，互联网开发推广运营，手机APP开发推广运营等。欢迎软件工程师、网络推广、策划设计等有志之士加入。|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|横县惊鸿酒吧|私营||私营|1-49人||惊鸿酒吧，横县第一家集loft工业风格，3d漫画风格，进口啤酒花园酒吧，新一代健康酒吧、正能量酒吧。TEL：0771-7085209，地址：横县横州大道，莲州路口往校椅方向200米，海棠加油站旁。|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|青岛邦越人力资源有限公司|私营||私营|1-49人||岗位职责：售前售后客服，主动极积联系客户，热心为客户解决问题。 任职资格： 1、性格稳重，温和；不急燥，不抱怨，有能心平气和处理任何事情的能力 2、打字速度快，最低40字分必要条件， 3、作事细心认真，工作踏实，且能承受工作压力； 4、有客服工作经验者优先考虑； 有意者在线联系|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|广西南宁捷顺航空票务中心|股份制||股份制|1-49人||南宁市捷顺务服务有限公司是一家在线预订咨询的互联网电子商务公司，公司成立以来致力于为去哪儿、淘宝特价优质廉价，每天出量达2000张以上！成为去哪儿、淘宝两大平台优秀的商家，公司网络销量稳定，在广西区内遥遥领先，并逐年提升！多年来已发展全国各地众多会员，会员遍布北京、上海、广州、深圳等一级城市及各省直辖市。创新成熟的商业模式吸引了一批年轻热情的客服人员，她们致力于充分利用电子商务的高效性便捷性，为全国网民客户提最全面、最有竞争力的特价订购服务。|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|南京昌宏亚信息科技有限公司|私营||私营|50-99人||南京昌宏亚信息科技有限公司是专业从事网络营销托管的网络营销公司，主要产品有：企业网络营销整体托管、微信、微博、BBS论坛、网站推广、QQ群营销、活动营销，网站建设，网络推广等。南京昌宏亚信息科技有限公司为广大的新老客户提供了质优质的服务。昌宏亚拥有高尖端的技术人才，拥有高素质的工作团队，可以及时地为客户提供完善的售后服务。 “用心打造服务”是昌宏亚的服务宣言，“客户至上”是昌宏亚经营宗旨。昌宏亚拥有人才、资源、网络、规模、经验的巨大优势和影响力，成为具有高度竞争力和领先性优势的全新创业组织。本公司以服务求发展，始终以重合同、守信用为宗旨，欢迎广大新老客户咨询。 |'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|南宁市咿呀美鞋坊|私营||私营|1-49人||南宁迈晨商贸有限公司旗下网店运营。南宁迈晨商贸有限公司旗下网店运营。南宁迈晨商贸有限公司旗下网店运营。南宁迈晨商贸有限公司旗下网店运营。南宁迈晨商贸有限公司旗下网店运营。|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|广西打折网南宁分站|私营||私营|1-49人||广西宠物网www.gxpets.cn广西宠物网www.gxpets.cn广西宠物网www.gxpets.cn广西宠物网www.gxpets.cn广西宠物网www.gxpets.cn广西宠物网www.gxpets.cn广西宠物网www.gxpets.cn广西宠物网www.gxpets.cn广西宠物网www.gxpets.cn|'20170602'
